"ucsc","entrezgene_id"
"uc010whp.2",NA
"uc010wii.2",NA
"uc010wij.3",NA
"uc010wik.2",NA
"uc010wil.2",NA
"uc010wim.1",NA
"uc010win.1",NA
"uc010wio.1",NA
"uc010wip.1",NA
"uc010wir.1",NA
"uc010wiv.2",NA
"uc010wja.1",NA
"uc010wjg.2",NA
"uc010wjr.1",NA
"uc010wjz.2",NA
"uc010wka.2",NA
"uc010wkz.2",NA
"uc010wlc.3",NA
"uc010wld.1",NA
"uc010wlj.1",NA
"uc010wlu.1",NA
"uc010wlx.1",NA
"uc010wma.2",NA
"uc010wmb.2",NA
"uc010wmk.1",NA
"uc010wms.2",NA
"uc010wna.1",NA
"uc010wnb.1",NA
"uc010wnc.1",NA
"uc010wnd.1",NA
"uc010wni.1",NA
"uc010wno.2",NA
"uc010wnp.2",NA
"uc010wns.2",NA
"uc010wnx.2",NA
"uc010wny.2",NA
"uc010woq.2",NA
"uc010wor.1",NA
"uc010wox.2",NA
"uc010woy.2",NA
"uc010woz.2",NA
"uc010wpa.1",NA
"uc010wpb.2",NA
"uc010wpi.2",NA
"uc010wpj.2",NA
"uc010wpm.2",NA
"uc010wpo.2",NA
"uc010wpv.2",NA
"uc010wqi.2",NA
"uc010wqq.2",NA
"uc010wqr.2",NA
"uc010wqy.2",NA
"uc010wra.2",NA
"uc010wrg.1",NA
"uc010wri.2",NA
"uc010wrj.3",NA
"uc010wro.1",NA
"uc010wrp.2",NA
"uc010wrq.3",NA
"uc010wrx.2",NA
"uc010wsh.1",NA
"uc010wss.1",NA
"uc010wto.1",NA
"uc010wua.2",NA
"uc010wud.1",NA
"uc010wuh.1",NA
"uc010wui.2",NA
"uc010wuj.2",NA
"uc010wuk.1",NA
"uc010wut.3",NA
"uc010wuv.2",NA
"uc010wvb.2",NA
"uc010wvd.1",NA
"uc010wvg.2",NA
"uc010wvl.2",NA
"uc010wvq.1",NA
"uc010wys.2",NA
"uc010wyw.2",NA
"uc010wzc.1",NA
"uc010wze.1",NA
"uc010wzf.1",NA
"uc010wzg.1",NA
"uc010wzh.1",NA
"uc010wzv.2",NA
"uc010xae.1",NA
"uc010xaf.2",NA
"uc010xaj.2",NA
"uc010xal.1",NA
"uc010xan.1",NA
"uc010xbb.1",NA
"uc010xbe.1",NA
"uc010xbk.3",NA
"uc010xbm.2",NA
"uc010xbo.1",NA
"uc010xbp.2",NA
"uc010xbq.1",NA
"uc010xbr.1",NA
"uc010xbs.2",NA
"uc010xbt.2",NA
"uc010xbu.2",NA
"uc010xbv.1",NA
"uc010xbx.2",NA
"uc010xca.2",NA
"uc010xcb.3",NA
"uc010xcc.3",NA
"uc010xcj.1",NA
"uc010xcm.2",NA
"uc010xcn.2",NA
"uc010xco.2",NA
"uc010xcu.1",NA
"uc010xcv.2",NA
"uc010xcw.1",NA
"uc010xcx.1",NA
"uc010xcy.1",NA
"uc010xcz.1",NA
"uc010xdc.3",NA
"uc010xdm.2",NA
"uc010xdt.2",NA
"uc010xdu.1",NA
"uc010xdv.1",NA
"uc010xdx.1",NA
"uc010xeb.1",NA
"uc010xef.1",NA
"uc010xei.1",NA
"uc010xep.2",NA
"uc010xes.2",NA
"uc010xeu.2",NA
"uc010xev.2",NA
"uc010xew.2",NA
"uc010xfg.2",NA
"uc010xfp.2",NA
"uc010xfq.2",NA
"uc010xfr.1",NA
"uc010xfs.1",NA
"uc010xfv.1",NA
"uc010xfx.1",NA
"uc010xgf.2",NA
"uc010xgq.1",NA
"uc010xgr.2",NA
"uc010xhb.2",NA
"uc010xhf.1",NA
"uc010xhg.2",NA
"uc010xhi.2",NA
"uc010xhp.1",NA
"uc010xhs.3",NA
"uc010xhx.1",NA
"uc010xia.2",NA
"uc010xib.3",NA
"uc010xie.2",NA
"uc010xih.1",NA
"uc010xii.2",NA
"uc010xiy.1",NA
"uc010xje.2",NA
"uc010xjo.1",NA
"uc010xju.1",NA
"uc010xjw.2",NA
"uc010xjx.2",NA
"uc010xkc.1",NA
"uc010xke.1",NA
"uc010xkg.2",NA
"uc010xkj.2",NA
"uc010xkk.2",NA
"uc010xlg.2",NA
"uc010xly.2",NA
"uc010xmb.1",NA
"uc010xmc.1",NA
"uc010xnd.2",NA
"uc010xne.2",NA
"uc010xnj.2",NA
"uc010xnx.2",NA
"uc010xoa.2",NA
"uc010xob.2",NA
"uc010xod.2",NA
"uc010xoe.2",NA
"uc010xoi.1",NA
"uc010xoj.2",NA
"uc010xok.2",NA
"uc010xol.2",NA
"uc010xom.2",NA
"uc010xon.2",NA
"uc010xoo.2",NA
"uc010xop.2",NA
"uc010xoq.2",NA
"uc010xor.1",NA
"uc010xos.2",NA
"uc010xot.1",NA
"uc010xou.1",NA
"uc010xox.2",NA
"uc010xoy.2",NA
"uc010xoz.2",NA
"uc010xpa.2",NA
"uc010xpb.1",NA
"uc010xpk.1",NA
"uc010xpv.1",NA
"uc010xqc.2",NA
"uc010xqj.2",NA
"uc010xqp.1",NA
"uc010xrd.2",NA
"uc010xre.2",NA
"uc010xrl.1",NA
"uc010xrm.2",NA
"uc010xrn.1",NA
"uc010xrp.1",NA
"uc010xrq.2",NA
"uc010xrt.2",NA
"uc010xsh.1",NA
"uc010xsj.1",NA
"uc010xsk.1",NA
"uc010xsl.1",NA
"uc010xsn.2",NA
"uc010xso.2",NA
"uc010xsv.1",NA
"uc010xsz.2",NA
"uc010xta.2",NA
"uc010xth.2",NA
"uc010xto.2",NA
"uc010xtw.1",NA
"uc010xuf.1",NA
"uc010xup.1",NA
"uc010xuq.1",NA
"uc010xut.2",NA
"uc010xuu.2",NA
"uc010xvg.2",NA
"uc010xvr.2",NA
"uc010xvs.1",NA
"uc010xwa.2",NA
"uc010xwc.2",NA
"uc010xwe.2",NA
"uc010xwk.2",NA
"uc010xwl.2",NA
"uc010xwm.2",NA
"uc010xwn.1",NA
"uc010xwy.2",NA
"uc010xxc.2",NA
"uc010xxf.2",NA
"uc010xxh.2",NA
"uc010xxm.2",NA
"uc010xxv.2",NA
"uc010xxw.2",NA
"uc010xxx.2",NA
"uc010xxz.2",NA
"uc010xyd.2",NA
"uc010xyi.1",NA
"uc010xyq.2",NA
"uc010xyr.2",NA
"uc010xyt.3",NA
"uc010xyx.1",NA
"uc010xyz.1",NA
"uc010xza.1",NA
"uc010xzb.1",NA
"uc010xzc.1",NA
"uc010xzw.2",NA
"uc010yaa.1",NA
"uc010yae.1",NA
"uc010yaf.2",NA
"uc010yah.1",NA
"uc010yaj.1",NA
"uc010yak.2",NA
"uc010yal.2",NA
"uc010yaw.1",NA
"uc010ybb.2",NA
"uc010ybg.2",NA
"uc010ybk.1",NA
"uc010yby.1",NA
"uc010ybz.1",NA
"uc010yca.1",NA
"uc010ycb.2",NA
"uc010yce.1",NA
"uc010ycg.1",NA
"uc010ych.2",NA
"uc010yci.2",NA
"uc010yck.2",NA
"uc010ycm.2",NA
"uc010ycn.3",NA
"uc010ycp.1",NA
"uc010ycq.1",NA
"uc010ycr.1",NA
"uc010ycs.1",NA
"uc010ycw.1",NA
"uc010yda.2",NA
"uc010yea.2",NA
"uc010yec.2",NA
"uc010yef.1",NA
"uc010yeg.1",NA
"uc010yeh.1",NA
"uc010yei.1",NA
"uc010yen.2",NA
"uc010yep.1",NA
"uc010yeq.1",NA
"uc010yev.2",NA
"uc010yew.2",NA
"uc010yey.2",NA
"uc010yfc.1",NA
"uc010yfj.2",NA
"uc010yfk.1",NA
"uc010yfl.2",NA
"uc010yfq.1",NA
"uc010yft.2",NA
"uc010yfu.1",NA
"uc010yfv.1",NA
"uc010yfw.1",NA
"uc010ygc.2",NA
"uc010yge.2",NA
"uc010ygg.2",NA
"uc010ygh.2",NA
"uc010ygp.1",NA
"uc010ygr.1",NA
"uc010yhq.2",NA
"uc010yhy.2",NA
"uc010yio.2",NA
"uc010yip.2",NA
"uc010yjb.2",NA
"uc010yjh.2",NA
"uc010yjj.1",NA
"uc010yjm.3",NA
"uc010yjn.3",NA
"uc010yjt.2",NA
"uc010ylb.1",NA
"uc010ylg.2",NA
"uc010ylh.2",NA
"uc010yli.1",NA
"uc010yls.2",NA
"uc010ylu.2",NA
"uc010ymo.3",NA
"uc010ymy.1",NA
"uc010ymz.2",NA
"uc010ynf.2",NA
"uc010yno.2",NA
"uc010ynv.2",NA
"uc010yod.3",NA
"uc010yon.2",NA
"uc010yor.1",NA
"uc010yov.1",NA
"uc010ypd.1",NA
"uc010ypt.2",NA
"uc010ypu.2",NA
"uc010yqb.1",NA
"uc010yqh.2",NA
"uc010yqj.2",NA
"uc010yqq.2",NA
"uc010yqx.2",NA
"uc010yra.1",NA
"uc010yrd.2",NA
"uc010yrk.1",NA
"uc010yrn.2",NA
"uc010ysa.2",NA
"uc010ysc.1",NA
"uc010yse.2",NA
"uc010ysf.2",NA
"uc010ysg.2",NA
"uc010ysh.2",NA
"uc010ysj.2",NA
"uc010ysx.2",NA
"uc010ytf.1",NA
"uc010yth.2",NA
"uc010ytq.1",NA
"uc010ytv.1",NA
"uc010ytw.2",NA
"uc010ytx.2",NA
"uc010yty.2",NA
"uc010ytz.1",NA
"uc010yuo.2",NA
"uc010yup.1",NA
"uc010yut.2",NA
"uc010yvi.1",NA
"uc010ywa.2",NA
"uc010ywg.2",NA
"uc010ywm.2",NA
"uc010ywp.1",NA
"uc010ywq.2",NA
"uc010yws.2",NA
"uc010ywv.3",NA
"uc010ywy.2",NA
"uc010ywz.2",NA
"uc010yxa.2",NA
"uc010yxb.1",NA
"uc010yxd.1",NA
"uc010yxj.2",NA
"uc010yxr.2",NA
"uc010yyf.1",NA
"uc010yyg.1",NA
"uc010yyh.2",NA
"uc010yyk.2",NA
"uc010yyl.2",NA
"uc010yym.2",NA
"uc010yyn.2",NA
"uc010yyo.2",NA
"uc010yyp.1",NA
"uc010yyu.1",NA
"uc010yyw.2",NA
"uc010yyx.2",NA
"uc010yyz.2",NA
"uc010yzg.2",NA
"uc010yzi.2",NA
"uc010yzk.2",NA
"uc010yzm.2",NA
"uc010yzn.2",NA
"uc010yzp.2",NA
"uc010yzq.1",NA
"uc010yzr.2",NA
"uc010yzs.1",NA
"uc010yzt.2",NA
"uc010yzu.2",NA
"uc010yzv.2",NA
"uc010yzw.2",NA
"uc010yzx.2",NA
"uc010zag.1",NA
"uc010zah.2",NA
"uc010zaj.2",NA
"uc010zak.2",NA
"uc010zan.1",NA
"uc010zas.2",NA
"uc010zat.2",NA
"uc010zau.2",NA
"uc010zav.1",NA
"uc010zbc.2",NA
"uc010zbg.1",NA
"uc010zbi.1",NA
"uc010zbj.1",NA
"uc010zbr.2",NA
"uc010zca.2",NA
"uc010zch.2",NA
"uc010zci.2",NA
"uc010zcl.1",NA
"uc010zcq.1",NA
"uc010zcr.1",NA
"uc010zcs.2",NA
"uc010zct.2",NA
"uc010zda.1",NA
"uc010zdd.2",NA
"uc010zdl.2",NA
"uc010zds.2",NA
"uc010zdx.1",NA
"uc010zec.1",NA
"uc010zed.1",NA
"uc010zee.1",NA
"uc010zef.1",NA
"uc010zeg.1",NA
"uc010zeh.1",NA
"uc010zem.1",NA
"uc010zer.1",NA
"uc010zeu.2",NA
"uc010zfd.2",NA
"uc010zfe.2",NA
"uc010zfx.1",NA
"uc010zga.1",NA
"uc010zgl.2",NA
"uc010zgm.1",NA
"uc010zgp.2",NA
"uc010zgr.1",NA
"uc010zgt.1",NA
"uc010zhf.2",NA
"uc010zhk.2",NA
"uc010zhq.2",NA
"uc010zhr.2",NA
"uc010zhs.2",NA
"uc010zht.2",NA
"uc010zhu.1",NA
"uc010zih.2",NA
"uc010zii.2",NA
"uc010zij.2",NA
"uc010zil.2",NA
"uc010zio.2",NA
"uc010zir.2",NA
"uc010ziw.2",NA
"uc010zje.1",NA
"uc010zjg.1",NA
"uc010zji.1",NA
"uc010zjn.2",NA
"uc010zka.2",NA
"uc010zkc.1",NA
"uc010zkd.2",NA
"uc010zkn.1",NA
"uc010zko.1",NA
"uc010zkp.2",NA
"uc010zkq.2",NA
"uc010zkr.2",NA
"uc010zku.1",NA
"uc010zlc.2",NA
"uc010zle.3",NA
"uc010zly.1",NA
"uc010zmd.2",NA
"uc010zmq.1",NA
"uc010zmv.1",NA
"uc010zmy.1",NA
"uc010zmz.1",NA
"uc010zna.1",NA
"uc010znb.1",NA
"uc010zng.1",NA
"uc010znk.1",NA
"uc010zoc.2",NA
"uc010zod.2",NA
"uc010zoi.1",NA
"uc010zol.2",NA
"uc010zox.2",NA
"uc010zpd.1",NA
"uc010zpg.1",NA
"uc010zpn.2",NA
"uc010zpw.1",NA
"uc010zqf.2",NA
"uc010zqh.1",NA
"uc010zqi.2",NA
"uc010zqk.2",NA
"uc010zqm.2",NA
"uc010zqo.2",NA
"uc010zqp.2",NA
"uc010zqq.2",NA
"uc010zqw.2",NA
"uc010zqx.2",NA
"uc010zqy.2",NA
"uc010zqz.2",NA
"uc010zri.1",NA
"uc010zrl.3",NA
"uc010zrn.2",NA
"uc010zro.2",NA
"uc010zrs.1",NA
"uc010zrx.1",NA
"uc010zse.2",NA
"uc010zsn.1",NA
"uc010zso.1",NA
"uc010zsv.2",NA
"uc010zsx.1",NA
"uc010zth.1",NA
"uc010ztx.1",NA
"uc010ztz.2",NA
"uc010zua.2",NA
"uc010zud.2",NA
"uc010zue.2",NA
"uc010zul.2",NA
"uc010zuz.2",NA
"uc010zvb.2",NA
"uc010zvd.2",NA
"uc010zvp.2",NA
"uc010zwd.1",NA
"uc010zwh.2",NA
"uc010zwm.3",NA
"uc010zwo.1",NA
"uc010zwr.1",NA
"uc010zwu.3",NA
"uc010zxc.2",NA
"uc010zxm.1",NA
"uc010zxt.2",NA
"uc010zxu.2",NA
"uc010zxx.2",NA
"uc010zxy.1",NA
"uc010zyl.2",NA
"uc010zyr.2",NA
"uc010zyu.1",NA
"uc010zzi.2",NA
"uc010zzm.2",NA
"uc010zzw.2",NA
"uc011aak.2",NA
"uc011aav.2",NA
"uc011aax.1",NA
"uc011abw.2",NA
"uc011abz.2",NA
"uc011aca.1",NA
"uc011acc.2",NA
"uc011ack.2",NA
"uc011acq.2",NA
"uc011acs.2",NA
"uc011acu.2",NA
"uc011acv.2",NA
"uc011acw.2",NA
"uc011acx.2",NA
"uc011acy.2",NA
"uc011acz.2",NA
"uc011ada.2",NA
"uc011adb.2",NA
"uc011adc.2",NA
"uc011add.2",NA
"uc011ade.2",NA
"uc011adf.1",NA
"uc011adg.2",NA
"uc011adh.2",NA
"uc011adi.2",NA
"uc011adj.2",NA
"uc011ado.2",NA
"uc011aek.2",NA
"uc011ael.2",NA
"uc011aem.1",NA
"uc011aen.1",NA
"uc011aes.1",NA
"uc011afc.2",NA
"uc011afg.2",NA
"uc011afh.2",NA
"uc011agb.2",NA
"uc011agf.2",NA
"uc011agh.3",NA
"uc011agn.2",NA
"uc011ago.1",NA
"uc011ags.2",NA
"uc011agw.1",NA
"uc011aha.2",NA
"uc011ahb.1",NA
"uc011ahj.2",NA
"uc011aho.1",NA
"uc011aht.1",NA
"uc011ahv.2",NA
"uc011ahz.1",NA
"uc011aib.1",NA
"uc011aic.1",NA
"uc011air.2",NA
"uc011aiu.1",NA
"uc011aiv.1",NA
"uc011aja.2",NA
"uc011ajg.1",NA
"uc011ajh.1",NA
"uc011ajp.1",NA
"uc011ajw.1",NA
"uc011ajx.2",NA
"uc011akc.2",NA
"uc011akf.1",NA
"uc011aki.2",NA
"uc011akj.2",NA
"uc011ako.2",NA
"uc011ale.2",NA
"uc011alk.2",NA
"uc011aln.2",NA
"uc011alx.2",NA
"uc011amb.1",NA
"uc011amc.1",NA
"uc011amy.2",NA
"uc011ana.2",NA
"uc011anb.1",NA
"uc011anc.2",NA
"uc011and.2",NA
"uc011ane.1",NA
"uc011anf.2",NA
"uc011ang.1",NA
"uc011anh.2",NA
"uc011ank.1",NA
"uc011anp.2",NA
"uc011anx.1",NA
"uc011aoo.2",NA
"uc011aop.2",NA
"uc011aoq.2",NA
"uc011aph.1",NA
"uc011apr.2",NA
"uc011aps.2",NA
"uc011apt.1",NA
"uc011apv.2",NA
"uc011apw.2",NA
"uc011apx.2",NA
"uc011apy.2",NA
"uc011apz.2",NA
"uc011aqa.2",NA
"uc011aqb.1",NA
"uc011aqc.2",NA
"uc011aqg.2",NA
"uc011aqh.2",NA
"uc011aqj.2",NA
"uc011aqk.2",NA
"uc011aqm.1",NA
"uc011aqp.1",NA
"uc011aqq.1",NA
"uc011ard.2",NA
"uc011are.2",NA
"uc011arf.2",NA
"uc011arn.1",NA
"uc011aro.1",NA
"uc011arp.2",NA
"uc011arq.1",NA
"uc011asj.2",NA
"uc011ask.2",NA
"uc011asm.1",NA
"uc011asn.1",NA
"uc011asq.2",NA
"uc011ata.1",NA
"uc011atb.1",NA
"uc011atc.1",NA
"uc011atg.3",NA
"uc011ato.2",NA
"uc011atu.1",NA
"uc011atw.2",NA
"uc011atx.3",NA
"uc011aty.3",NA
"uc011atz.3",NA
"uc011aua.3",NA
"uc011aub.3",NA
"uc011ava.2",NA
"uc011avd.2",NA
"uc011avj.2",NA
"uc011avn.1",NA
"uc011avo.1",NA
"uc011awi.2",NA
"uc011awr.2",NA
"uc011awu.3",NA
"uc011awy.3",NA
"uc011axa.3",NA
"uc011axb.3",NA
"uc011axm.1",NA
"uc011axn.1",NA
"uc011axs.1",NA
"uc011axy.2",NA
"uc011ayb.2",NA
"uc011ayn.1",NA
"uc011ayo.1",NA
"uc011azk.1",NA
"uc011baf.2",NA
"uc011bai.2",NA
"uc011baw.1",NA
"uc011bbb.2",NA
"uc011bbe.1",NA
"uc011bbm.2",NA
"uc011bbo.2",NA
"uc011bce.3",NA
"uc011bcp.2",NA
"uc011bcu.1",NA
"uc011bcw.2",NA
"uc011bcy.1",NA
"uc011bcz.1",NA
"uc011bda.1",NA
"uc011bdb.1",NA
"uc011bde.1",NA
"uc011bdl.2",NA
"uc011bdm.2",NA
"uc011bdo.2",NA
"uc011bdv.2",NA
"uc011bdx.2",NA
"uc011bdy.2",NA
"uc011bec.2",NA
"uc011beu.1",NA
"uc011bex.1",NA
"uc011bfa.1",NA
"uc011bfj.2",NA
"uc011bfk.2",NA
"uc011bfl.2",NA
"uc011bfm.2",NA
"uc011bgb.2",NA
"uc011bge.2",NA
"uc011bgf.1",NA
"uc011bgg.1",NA
"uc011bgj.3",NA
"uc011bgk.2",NA
"uc011bgo.2",NA
"uc011bgp.2",NA
"uc011bgt.2",NA
"uc011bgu.2",NA
"uc011bhc.2",NA
"uc011bhg.1",NA
"uc011bhn.2",NA
"uc011bhr.1",NA
"uc011bhw.1",NA
"uc011bil.3",NA
"uc011bit.2",NA
"uc011biu.1",NA
"uc011biw.1",NA
"uc011bje.2",NA
"uc011bjf.2",NA
"uc011bkc.2",NA
"uc011bki.2",NA
"uc011bkj.2",NA
"uc011blg.2",NA
"uc011blh.2",NA
"uc011bli.2",NA
"uc011bll.2",NA
"uc011blq.2",NA
"uc011bls.1",NA
"uc011blt.2",NA
"uc011blx.2",NA
"uc011bma.1",NA
"uc011bmj.2",NA
"uc011bmr.2",NA
"uc011bnm.1",NA
"uc011bnp.2",NA
"uc011bny.1",NA
"uc011bob.2",NA
"uc011bog.1",NA
"uc011bot.2",NA
"uc011bpc.2",NA
"uc011bpi.1",NA
"uc011bpj.1",NA
"uc011bpu.1",NA
"uc011bpv.2",NA
"uc011bqd.2",NA
"uc011bqe.2",NA
"uc011bqk.2",NA
"uc011bqr.1",NA
"uc011bqs.1",NA
"uc011bqu.2",NA
"uc011bqv.2",NA
"uc011brb.2",NA
"uc011bre.1",NA
"uc011brg.1",NA
"uc011brh.1",NA
"uc011bri.1",NA
"uc011bro.2",NA
"uc011brp.2",NA
"uc011brq.2",NA
"uc011brr.2",NA
"uc011brz.2",NA
"uc011bse.2",NA
"uc011bsk.2",NA
"uc011bsm.1",NA
"uc011bss.2",NA
"uc011bsv.2",NA
"uc011btt.2",NA
"uc011bur.2",NA
"uc011buv.2",NA
"uc011bvc.2",NA
"uc011bvd.2",NA
"uc011bvf.1",NA
"uc011bvt.1",NA
"uc011bwd.2",NA
"uc011bwe.2",NA
"uc011bwi.2",NA
"uc011bwj.2",NA
"uc011bww.1",NA
"uc011bwx.2",NA
"uc011bxp.1",NA
"uc011bxr.2",NA
"uc011bxv.1",NA
"uc011bxz.2",NA
"uc011byq.2",NA
"uc011byu.2",NA
"uc011bzc.1",NA
"uc011bzd.1",NA
"uc011bzg.2",NA
"uc011bzh.1",NA
"uc011bzi.1",NA
"uc011bzl.2",NA
"uc011bzm.2",NA
"uc011bzw.1",NA
"uc011bzz.1",NA
"uc011cab.2",NA
"uc011cah.2",NA
"uc011cai.2",NA
"uc011cak.3",NA
"uc011can.1",NA
"uc011cao.1",NA
"uc011cap.2",NA
"uc011caq.2",NA
"uc011car.2",NA
"uc011cas.2",NA
"uc011cat.2",NA
"uc011cbe.2",NA
"uc011cbg.1",NA
"uc011cbo.2",NA
"uc011cbp.2",NA
"uc011cbw.2",NA
"uc011cce.1",NA
"uc011ccf.1",NA
"uc011cch.1",NA
"uc011ccw.2",NA
"uc011cdd.2",NA
"uc011cdr.2",NA
"uc011cdt.2",NA
"uc011cdu.2",NA
"uc011cdv.1",NA
"uc011ced.2",NA
"uc011cef.1",NA
"uc011cet.2",NA
"uc011cfc.2",NA
"uc011cfd.2",NA
"uc011cfe.2",NA
"uc011cfm.2",NA
"uc011cfn.2",NA
"uc011cfo.2",NA
"uc011cft.2",NA
"uc011cfu.2",NA
"uc011cfv.2",NA
"uc011cge.1",NA
"uc011cgf.1",NA
"uc011cgn.1",NA
"uc011cgp.2",NA
"uc011cgq.2",NA
"uc011cgz.2",NA
"uc011cha.2",NA
"uc011chg.1",NA
"uc011chj.2",NA
"uc011chk.2",NA
"uc011chs.1",NA
"uc011cht.1",NA
"uc011chu.1",NA
"uc011chv.1",NA
"uc011chx.1",NA
"uc011chy.1",NA
"uc011chz.2",NA
"uc011cia.2",NA
"uc011cif.2",NA
"uc011cig.2",NA
"uc011cim.2",NA
"uc011cio.2",NA
"uc011ciq.2",NA
"uc011cit.2",NA
"uc011ciu.1",NA
"uc011civ.1",NA
"uc011ciw.1",NA
"uc011cix.1",NA
"uc011ciy.1",NA
"uc011ciz.1",NA
"uc011cja.2",NA
"uc011cjb.2",NA
"uc011cjc.2",NA
"uc011cjd.2",NA
"uc011cje.2",NA
"uc011cjf.2",NA
"uc011cji.1",NA
"uc011cjn.2",NA
"uc011cjo.2",NA
"uc011cjp.2",NA
"uc011cjq.1",NA
"uc011cjr.1",NA
"uc011cjs.1",NA
"uc011cjt.1",NA
"uc011cju.1",NA
"uc011cjv.1",NA
"uc011cjw.1",NA
"uc011cjx.2",NA
"uc011cki.2",NA
"uc011cko.2",NA
"uc011ckp.1",NA
"uc011ckq.2",NA
"uc011ckx.2",NA
"uc011cla.1",NA
"uc011clb.2",NA
"uc011cle.1",NA
"uc011clf.1",NA
"uc011clh.2",NA
"uc011clx.1",NA
"uc011cmf.2",NA
"uc011cmg.2",NA
"uc011cmh.2",NA
"uc011cmi.2",NA
"uc011cmj.3",NA
"uc011cmo.1",NA
"uc011cms.2",NA
"uc011cmx.1",NA
"uc011cmy.1",NA
"uc011cmz.1",NA
"uc011cnm.2",NA
"uc011cnp.1",NA
"uc011cnq.2",NA
"uc011cnr.2",NA
"uc011cns.2",NA
"uc011cnt.1",NA
"uc011cnu.2",NA
"uc011cnw.1",NA
"uc011coc.3",NA
"uc011cof.2",NA
"uc011cog.1",NA
"uc011coh.1",NA
"uc011coi.1",NA
"uc011cok.2",NA
"uc011com.2",NA
"uc011cor.2",NA
"uc011cot.2",NA
"uc011cov.2",NA
"uc011cow.2",NA
"uc011cpe.2",NA
"uc011cpg.2",NA
"uc011cph.2",NA
"uc011cpi.2",NA
"uc011cpn.1",NA
"uc011cqa.2",NA
"uc011cqj.2",NA
"uc011cqn.2",NA
"uc011cqr.2",NA
"uc011cqt.3",NA
"uc011cqu.3",NA
"uc011cqx.2",NA
"uc011cre.2",NA
"uc011cri.2",NA
"uc011crj.2",NA
"uc011cry.2",NA
"uc011csa.2",NA
"uc011csb.2",NA
"uc011csc.2",NA
"uc011csq.2",NA
"uc011csr.2",NA
"uc011cte.1",NA
"uc011ctk.1",NA
"uc011ctn.2",NA
"uc011ctq.3",NA
"uc011cub.2",NA
"uc011cud.1",NA
"uc011cue.1",NA
"uc011cum.2",NA
"uc011cus.2",NA
"uc011cut.2",NA
"uc011cuu.2",NA
"uc011cuv.1",NA
"uc011cux.2",NA
"uc011cuy.1",NA
"uc011cvl.2",NA
"uc011cvm.2",NA
"uc011cvs.2",NA
"uc011cwk.2",NA
"uc011cwl.1",NA
"uc011cwm.1",NA
"uc011cwr.3",NA
"uc011cwt.2",NA
"uc011cxn.1",NA
"uc011cyi.2",NA
"uc011cyj.1",NA
"uc011cyk.1",NA
"uc011cyp.1",NA
"uc011cyq.2",NA
"uc011cyt.3",NA
"uc011czd.2",NA
"uc011cze.1",NA
"uc011czg.2",NA
"uc011czl.1",NA
"uc011czp.3",NA
"uc011czq.3",NA
"uc011czt.2",NA
"uc011czx.1",NA
"uc011czy.2",NA
"uc011czz.2",NA
"uc011daa.2",NA
"uc011dab.2",NA
"uc011dbf.2",NA
"uc011dbm.1",NA
"uc011dbn.1",NA
"uc011dbr.1",NA
"uc011dbu.3",NA
"uc011dbv.3",NA
"uc011dbw.1",NA
"uc011dby.1",NA
"uc011dbz.1",NA
"uc011dcf.2",NA
"uc011dct.1",NA
"uc011dcu.2",NA
"uc011dcv.2",NA
"uc011dcw.2",NA
"uc011dcx.2",NA
"uc011dcy.2",NA
"uc011dcz.2",NA
"uc011ddl.1",NA
"uc011ddm.2",NA
"uc011dei.1",NA
"uc011dej.2",NA
"uc011der.2",NA
"uc011det.1",NA
"uc011dfe.2",NA
"uc011dfh.2",NA
"uc011dfi.1",NA
"uc011dfj.1",NA
"uc011dfv.1",NA
"uc011dgl.2",NA
"uc011dgo.2",NA
"uc011dgr.2",NA
"uc011dgy.2",NA
"uc011dgz.1",NA
"uc011dhb.1",NA
"uc011dhc.1",NA
"uc011dhg.2",NA
"uc011dhh.2",NA
"uc011dhj.2",NA
"uc011dhn.1",NA
"uc011dho.3",NA
"uc011dhp.2",NA
"uc011dif.1",NA
"uc011dig.1",NA
"uc011dih.2",NA
"uc011dii.1",NA
"uc011dij.2",NA
"uc011dik.2",NA
"uc011dim.1",NA
"uc011dir.2",NA
"uc011diy.2",NA
"uc011diz.2",NA
"uc011dja.2",NA
"uc011djb.2",NA
"uc011djc.2",NA
"uc011djh.1",NA
"uc011djk.2",NA
"uc011djl.2",NA
"uc011djx.2",NA
"uc011djy.2",NA
"uc011djz.1",NA
"uc011dkb.2",NA
"uc011dkc.2",NA
"uc011dkq.1",NA
"uc011dkr.1",NA
"uc011dkt.2",NA
"uc011dku.1",NA
"uc011dlk.1",NA
"uc011dll.2",NA
"uc011dlm.2",NA
"uc011dln.2",NA
"uc011dlo.2",NA
"uc011dlp.2",NA
"uc011dlu.2",NA
"uc011dmq.2",NA
"uc011dmu.1",NA
"uc011dmv.1",NA
"uc011dmz.2",NA
"uc011dng.1",NA
"uc011dnz.2",NA
"uc011dob.1",NA
"uc011doc.2",NA
"uc011dod.2",NA
"uc011dol.2",NA
"uc011doo.2",NA
"uc011dop.2",NA
"uc011doq.2",NA
"uc011dos.1",NA
"uc011dpl.2",NA
"uc011dpn.2",NA
"uc011dpr.2",NA
"uc011dps.2",NA
"uc011dpu.2",NA
"uc011dpz.2",NA
"uc011drc.2",NA
"uc011drn.1",NA
"uc011dro.1",NA
"uc011drp.2",NA
"uc011drq.1",NA
"uc011drr.2",NA
"uc011drs.2",NA
"uc011drt.2",NA
